transaction_id,quarter,region,product_line,units_sold,unit_price,gross_revenue,cogs,operating_expense,net_margin
CA-2017-132185,2017-Q4,South,Office Supplies,5,1.75,8.76,5.59,2.4,0.77
CA-2017-132185,2017-Q4,South,Office Supplies,1,43.58,43.58,27.45,11.77,4.36
US-2014-160780,2014-Q2,West,Office Supplies,7,1.58,11.09,13.45,5.77,-8.13
US-2014-160780,2014-Q2,West,Office Supplies,2,12.58,25.16,29.36,12.58,-16.78
CA-2017-127026,2017-Q1,Central,Office Supplies,5,2.88,14.4,5.14,2.2,7.06
CA-2017-127026,2017-Q1,Central,Technology,5,123.99,619.95,355.85,152.51,111.59
CA-2017-127026,2017-Q1,Central,Office Supplies,4,22.38,89.52,33.21,14.24,42.07
CA-2017-127026,2017-Q1,Central,Technology,3,116.99,350.97,139.22,59.66,152.09
CA-2017-127026,2017-Q1,Central,Technology,1,164.99,164.99,80.84,34.65,49.5
CA-2017-137085,2017-Q2,West,Office Supplies,9,34.73,312.55,147.68,63.29,101.58
CA-2016-133123,2016-Q3,South,Office Supplies,3,31.98,95.95,46.18,19.79,29.98
CA-2016-133123,2016-Q3,South,Office Supplies,2,1.6,3.2,3.96,1.7,-2.46
US-2016-128195,2016-Q3,Central,Office Supplies,5,0.8,3.98,7.38,3.17,-6.57
CA-2015-153220,2015-Q4,West,Office Supplies,5,3.14,15.7,6.05,2.59,7.06
CA-2014-123064,2014-Q2,Central,Office Supplies,4,1.31,5.25,2.53,1.08,1.64
CA-2017-156412,2017-Q4,East,Office Supplies,3,1.78,5.35,6.87,2.94,-4.46
US-2016-144211,2016-Q3,West,Office Supplies,3,5.16,15.48,6.91,2.96,5.61
US-2016-144211,2016-Q3,West,Technology,3,36.19,108.58,70.31,30.13,8.14
CA-2016-138079,2016-Q1,West,Furniture,5,21.98,109.9,50.77,21.76,37.37
CA-2014-143182,2014-Q4,South,Furniture,1,15.38,15.38,7.94,3.4,4.04
CA-2016-161662,2016-Q1,East,Office Supplies,2,15.18,30.35,13.81,5.92,10.62
CA-2014-145317,2014-Q1,South,Technology,4,205.32,821.3,586.41,251.32,-16.43
CA-2014-145317,2014-Q1,South,Technology,6,3773.08,22638.48,17114.69,7334.87,-1811.08
CA-2014-145317,2014-Q1,South,Office Supplies,4,5.34,21.38,9.73,4.17,7.48
CA-2014-145317,2014-Q1,South,Office Supplies,3,2.67,8.02,4.91,2.11,1.0
CA-2014-145317,2014-Q1,South,Furniture,2,15.38,30.77,15.88,6.81,8.08
CA-2014-145317,2014-Q1,South,Office Supplies,3,6.31,18.94,9.11,3.91,5.92
CA-2014-145317,2014-Q1,South,Furniture,3,40.78,122.35,74.94,32.12,15.29
CA-2014-143413,2014-Q2,East,Office Supplies,3,38.76,116.28,41.51,17.79,56.98
CA-2017-156818,2017-Q3,East,Technology,6,22.1,132.6,80.75,34.61,17.24
CA-2017-155873,2017-Q2,West,Office Supplies,2,8.34,16.68,8.64,3.7,4.34
CA-2017-155873,2017-Q2,West,Office Supplies,3,6.48,19.44,7.08,3.03,9.33
CA-2017-155873,2017-Q2,West,Office Supplies,4,48.04,192.16,69.94,29.98,92.24
CA-2015-121797,2015-Q1,West,Furniture,7,32.48,227.36,101.86,43.65,81.85
CA-2015-121797,2015-Q1,West,Technology,3,639.99,1919.98,1192.79,511.19,216.0
US-2015-120572,2015-Q4,South,Office Supplies,2,6.42,12.83,15.27,6.54,-8.98
CA-2017-132430,2017-Q4,East,Furniture,4,11.47,45.89,25.7,11.01,9.18
CA-2017-146031,2017-Q3,East,Office Supplies,9,6.68,60.12,26.52,11.36,22.24
CA-2014-110100,2014-Q2,South,Technology,3,100.79,302.38,185.21,79.37,37.8
CA-2015-103723,2015-Q4,West,Office Supplies,5,2.78,13.9,5.84,2.5,5.56
CA-2014-127187,2014-Q4,East,Technology,2,64.99,129.98,47.31,20.28,62.39
CA-2017-128475,2017-Q3,South,Technology,2,35.99,71.98,39.8,17.06,15.12
CA-2014-100006,2014-Q3,East,Technology,3,125.99,377.97,187.85,80.51,109.61
CA-2017-144827,2017-Q4,West,Office Supplies,2,62.18,124.36,63.55,27.23,33.58
CA-2014-110030,2014-Q4,Central,Furniture,3,7.99,23.98,26.86,11.51,-14.39
CA-2014-121286,2014-Q4,South,Office Supplies,3,2.79,8.38,3.96,1.7,2.72
CA-2014-121286,2014-Q4,South,Office Supplies,5,11.65,58.24,37.2,15.94,5.1
CA-2016-164735,2016-Q2,South,Office Supplies,5,16.24,81.2,48.31,20.71,12.18
CA-2014-153479,2014-Q4,West,Office Supplies,5,2.89,14.45,5.36,2.3,6.79
CA-2014-153479,2014-Q4,West,Office Supplies,2,47.82,95.65,45.19,19.37,31.09
CA-2017-149888,2017-Q4,East,Technology,5,71.99,359.97,302.37,129.59,-71.99
CA-2017-149888,2017-Q4,East,Furniture,4,87.59,350.35,343.34,147.15,-140.14
CA-2017-119193,2017-Q4,East,Office Supplies,1,1.64,1.64,2.06,0.89,-1.31
CA-2017-119193,2017-Q4,East,Technology,7,89.99,629.96,374.83,160.64,94.49
CA-2017-104801,2017-Q1,West,Office Supplies,3,2.21,6.63,3.39,1.45,1.79
CA-2017-104801,2017-Q1,West,Technology,4,199.99,799.96,319.19,136.79,343.98
CA-2017-104801,2017-Q1,West,Furniture,1,107.53,107.53,60.21,25.81,21.51
CA-2014-107594,2014-Q3,East,Technology,2,36.99,73.98,37.81,16.2,19.97
CA-2014-107594,2014-Q3,East,Office Supplies,1,5.58,5.58,2.38,1.02,2.18
CA-2015-129770,2015-Q1,West,Office Supplies,4,12.28,49.12,18.22,7.81,23.09
CA-2015-115798,2015-Q4,East,Technology,3,125.99,377.97,198.44,85.04,94.49
CA-2015-115798,2015-Q4,East,Office Supplies,7,6.04,42.28,15.69,6.72,19.87
CA-2015-115798,2015-Q4,East,Furniture,3,99.99,299.97,170.09,72.89,56.99
CA-2015-115798,2015-Q4,East,Technology,2,44.99,89.98,32.75,14.04,43.19
CA-2017-122707,2017-Q2,South,Office Supplies,4,119.31,477.24,327.39,140.31,9.54
CA-2017-122707,2017-Q2,South,Technology,2,12.99,25.98,17.09,7.33,1.56
CA-2016-165015,2016-Q1,East,Office Supplies,5,9.34,46.72,20.44,8.76,17.52
CA-2014-149244,2014-Q4,West,Furniture,2,17.67,35.34,15.34,6.57,13.43
CA-2015-140144,2015-Q2,West,Furniture,6,42.94,257.64,110.01,47.15,100.48
CA-2015-140144,2015-Q2,West,Technology,3,41.99,125.98,55.12,23.62,47.24
CA-2017-163321,2017-Q3,South,Technology,1,79.99,79.99,40.59,17.4,22.0
CA-2014-155887,2014-Q2,East,Furniture,3,233.35,700.06,581.05,249.02,-130.01
US-2015-165449,2015-Q4,Central,Technology,4,6.79,27.17,19.97,8.56,-1.36
CA-2015-110247,2015-Q4,South,Office Supplies,3,2.74,8.23,9.98,4.28,-6.03
US-2014-141257,2014-Q2,West,Furniture,3,195.18,585.55,358.65,153.71,73.19
CA-2014-154669,2014-Q3,West,Office Supplies,11,38.48,423.28,219.26,93.97,110.05
CA-2014-158029,2014-Q2,West,Furniture,2,112.65,225.3,141.94,60.83,22.53
CA-2015-155306,2015-Q2,West,Office Supplies,2,2.78,5.56,2.34,1.0,2.22
CA-2015-155306,2015-Q2,West,Technology,3,107.79,323.37,135.81,58.21,129.35
CA-2015-155306,2015-Q2,West,Technology,5,156.79,783.96,500.75,214.61,68.6
CA-2015-155306,2015-Q2,West,Office Supplies,5,289.53,1447.65,719.48,308.35,419.82
CA-2015-155306,2015-Q2,West,Office Supplies,2,5.98,11.96,4.27,1.83,5.86
CA-2016-127775,2016-Q2,East,Technology,3,79.99,239.97,117.59,50.39,71.99
CA-2016-146171,2016-Q1,South,Furniture,4,19.23,76.92,31.77,13.61,31.54
CA-2016-146171,2016-Q1,South,Office Supplies,4,120.33,481.32,249.33,106.85,125.14
CA-2014-129574,2014-Q2,West,Office Supplies,5,9.68,48.4,17.62,7.55,23.23
CA-2017-126536,2017-Q4,West,Technology,1,0.99,0.99,0.39,0.16,0.44
CA-2017-126536,2017-Q4,West,Office Supplies,5,20.37,101.84,45.44,19.48,36.92
CA-2017-165757,2017-Q2,East,Office Supplies,3,3.44,10.33,12.54,5.37,-7.58
CA-2017-165757,2017-Q2,East,Office Supplies,5,6.23,31.16,38.53,16.52,-23.89
CA-2017-165757,2017-Q2,East,Office Supplies,2,4.46,8.93,5.78,2.48,0.67
CA-2017-167752,2017-Q1,East,Office Supplies,1,34.38,34.38,21.36,9.15,3.87
CA-2017-167752,2017-Q1,East,Office Supplies,8,240.52,1924.16,1128.04,483.44,312.68
US-2015-122140,2015-Q2,Central,Office Supplies,2,16.1,32.19,78.87,33.8,-80.48
US-2015-122140,2015-Q2,Central,Technology,7,7.16,50.12,35.52,15.23,-0.63
US-2015-122140,2015-Q2,Central,Technology,3,15.99,47.98,32.33,13.85,1.8
CA-2016-163986,2016-Q3,Central,Office Supplies,5,10.9,54.5,28.23,12.1,14.17
CA-2017-158967,2017-Q4,South,Furniture,3,6.37,19.1,9.36,4.01,5.73
CA-2016-131576,2016-Q4,Central,Office Supplies,3,16.48,49.44,17.65,7.56,24.23
CA-2017-143455,2017-Q4,East,Office Supplies,2,5.18,10.37,4.72,2.02,3.63
CA-2016-144729,2016-Q4,West,Office Supplies,3,51.48,154.44,107.03,45.87,1.54
CA-2015-127019,2015-Q4,West,Office Supplies,7,8.71,60.98,39.49,16.92,4.57
CA-2015-138534,2015-Q3,West,Furniture,2,97.74,195.47,146.49,62.78,-13.8
CA-2017-108322,2017-Q2,South,Furniture,8,2.96,23.68,12.22,5.24,6.22
CA-2017-108322,2017-Q2,South,Technology,3,0.79,2.38,1.15,0.49,0.74
CA-2017-167668,2017-Q2,East,Office Supplies,4,14.8,59.2,20.72,8.88,29.6
CA-2017-146724,2017-Q4,Central,Office Supplies,10,2.2,22.0,8.62,3.7,9.68
CA-2016-139878,2016-Q4,Central,Technology,2,128.99,257.98,128.22,54.95,74.81
US-2016-106677,2016-Q4,East,Technology,2,12.0,23.99,27.99,11.99,-15.99
CA-2016-116974,2016-Q4,East,Technology,4,6.0,23.98,27.69,11.87,-15.58
CA-2015-149972,2015-Q3,West,Furniture,4,150.38,601.54,421.08,180.46,0.0
CA-2015-149972,2015-Q3,West,Office Supplies,2,3.95,7.9,3.76,1.61,2.53
US-2014-117744,2014-Q4,Central,Furniture,5,11.67,58.36,58.21,24.95,-24.8
US-2014-117744,2014-Q4,Central,Office Supplies,7,2.35,16.46,10.51,4.51,1.44
US-2014-117744,2014-Q4,Central,Furniture,5,7.99,39.96,44.76,19.18,-23.98
CA-2014-125514,2014-Q3,Central,Office Supplies,2,12.98,25.96,12.9,5.53,7.53
CA-2014-125514,2014-Q3,Central,Office Supplies,3,12.09,36.27,17.77,7.62,10.88
CA-2014-125514,2014-Q3,Central,Office Supplies,1,6.48,6.48,2.36,1.01,3.11
CA-2014-154599,2014-Q2,West,Technology,14,76.79,1075.09,686.71,294.31,94.07
CA-2014-154599,2014-Q2,West,Technology,4,109.59,438.37,280.01,120.0,38.36
CA-2014-154599,2014-Q2,West,Office Supplies,7,2.58,18.09,8.07,3.46,6.56
CA-2014-154599,2014-Q2,West,Furniture,3,102.83,308.5,228.65,98.0,-18.15
CA-2017-158743,2017-Q4,South,Office Supplies,4,3.34,13.36,6.45,2.77,4.14
CA-2017-158743,2017-Q4,South,Office Supplies,2,19.98,39.96,14.83,6.35,18.78
CA-2017-158743,2017-Q4,South,Office Supplies,5,29.17,145.85,53.09,22.75,70.01
CA-2016-153318,2016-Q4,South,Technology,5,156.79,783.96,493.89,211.67,78.4
US-2015-110163,2015-Q4,West,Office Supplies,1,7.88,7.88,4.28,1.83,1.77
CA-2017-143329,2017-Q4,West,Furniture,3,13.79,41.37,16.79,7.2,17.38
CA-2015-159380,2015-Q2,West,Office Supplies,3,4.28,12.84,4.94,2.12,5.78
CA-2015-159380,2015-Q2,West,Office Supplies,6,4.28,25.68,9.88,4.24,11.56
CA-2015-122623,2015-Q3,Central,Furniture,2,23.76,47.52,34.69,14.87,-2.04
CA-2015-148635,2015-Q3,West,Office Supplies,2,4.71,9.42,6.26,2.69,0.47
CA-2015-148635,2015-Q3,West,Office Supplies,2,6.48,12.96,4.72,2.02,6.22
CA-2015-148635,2015-Q3,West,Furniture,5,140.98,704.9,453.96,194.55,56.39
CA-2015-148635,2015-Q3,West,Furniture,2,280.79,561.57,373.44,160.05,28.08
CA-2015-135685,2015-Q4,Central,Office Supplies,9,19.98,179.82,66.71,28.59,84.52
CA-2015-135685,2015-Q4,Central,Furniture,6,30.93,185.58,76.64,32.85,76.09
CA-2015-135685,2015-Q4,Central,Furniture,3,71.37,214.11,124.4,53.31,36.4
CA-2015-135685,2015-Q4,Central,Technology,4,249.99,999.96,538.98,230.99,229.99
CA-2015-135685,2015-Q4,Central,Furniture,3,217.85,653.55,379.71,162.74,111.1
CA-2015-104626,2015-Q3,East,Office Supplies,5,22.92,114.6,44.12,18.91,51.57
CA-2015-104626,2015-Q3,East,Furniture,1,60.74,60.74,31.89,13.67,15.18
CA-2015-104626,2015-Q3,East,Furniture,2,62.18,124.36,67.9,29.1,27.36
CA-2015-104626,2015-Q3,East,Office Supplies,6,181.46,1088.76,541.11,231.91,315.74
CA-2016-160500,2016-Q2,West,Office Supplies,5,1.34,6.72,3.06,1.31,2.35
CA-2016-160500,2016-Q2,West,Furniture,3,99.59,298.78,203.92,87.39,7.47
CA-2017-100202,2016-Q4,West,Technology,3,100.79,302.38,195.79,83.91,22.68
CA-2017-131016,2017-Q3,Central,Office Supplies,2,4.46,8.93,5.86,2.51,0.56
CA-2017-131016,2017-Q3,Central,Office Supplies,2,23.79,47.58,35.38,15.17,-2.97
US-2014-112914,2014-Q3,Central,Office Supplies,8,4.22,33.79,16.26,6.97,10.56
US-2014-112914,2014-Q3,Central,Furniture,2,150.26,300.53,278.43,119.33,-97.23
US-2014-112914,2014-Q3,Central,Office Supplies,2,1.36,2.72,4.96,2.12,-4.36
US-2014-112914,2014-Q3,Central,Office Supplies,2,1.63,3.26,1.51,0.65,1.1
CA-2016-124149,2016-Q2,East,Office Supplies,6,18.06,108.34,49.29,21.13,37.92
CA-2016-124149,2016-Q2,East,Office Supplies,5,11.18,55.92,34.74,14.89,6.29
CA-2016-124149,2016-Q2,East,Office Supplies,2,39.15,78.3,34.26,14.68,29.36
CA-2014-148915,2014-Q4,West,Office Supplies,5,88.78,443.92,376.77,161.48,-94.33
CA-2014-148915,2014-Q4,West,Technology,3,51.99,155.98,70.97,30.42,54.59
CA-2017-134649,2017-Q1,South,Office Supplies,7,2.21,15.47,7.9,3.39,4.18
CA-2017-134649,2017-Q1,South,Office Supplies,2,3.58,7.16,2.6,1.12,3.44
CA-2017-110842,2017-Q4,West,Office Supplies,1,10.89,10.89,5.64,2.42,2.83
CA-2017-110842,2017-Q4,West,Office Supplies,3,6.48,19.44,7.08,3.03,9.33
CA-2017-110842,2017-Q4,West,Office Supplies,5,24.32,121.6,57.46,24.62,39.52
CA-2016-147368,2016-Q2,South,Technology,2,347.85,695.7,506.47,217.06,-27.83
US-2015-104185,2015-Q3,East,Office Supplies,1,120.33,120.33,62.33,26.71,31.29
US-2014-125521,2014-Q1,South,Furniture,4,284.98,1139.92,598.46,256.48,284.98
US-2017-135062,2017-Q3,South,Office Supplies,7,32.79,229.54,102.43,43.9,83.21
CA-2017-135650,2017-Q1,Central,Office Supplies,2,71.86,143.73,123.25,52.82,-32.34
CA-2017-112865,2017-Q2,East,Technology,3,12.02,36.05,25.86,11.09,-0.9
US-2016-162852,2016-Q4,Central,Furniture,8,105.69,845.49,600.3,257.27,-12.08
CA-2017-138163,2017-Q4,East,Office Supplies,3,16.98,50.94,25.68,11.0,14.26
CA-2017-152093,2017-Q3,Central,Office Supplies,3,254.2,762.59,1334.54,571.94,-1143.89
CA-2017-157854,2017-Q2,South,Furniture,6,9.38,56.28,28.36,12.16,15.76
CA-2017-157854,2017-Q2,South,Office Supplies,3,896.99,2690.97,998.35,427.86,1264.76
CA-2016-123617,2016-Q4,South,Office Supplies,6,1.24,7.43,9.19,3.94,-5.7
US-2016-128293,2016-Q2,East,Office Supplies,1,64.78,64.78,54.42,23.32,-12.96
CA-2017-107342,2017-Q4,Central,Office Supplies,4,7.04,28.16,10.44,4.48,13.24
CA-2016-136371,2016-Q1,East,Furniture,1,14.98,14.98,5.66,2.43,6.89
CA-2016-136371,2016-Q1,East,Furniture,4,5.08,20.32,9.39,4.02,6.91
CA-2017-137344,2017-Q3,East,Office Supplies,3,13.43,40.29,20.87,8.94,10.48
CA-2017-169810,2017-Q3,Central,Office Supplies,7,2.89,20.23,7.5,3.22,9.51
CA-2016-128594,2016-Q3,West,Furniture,4,400.78,1603.14,1052.06,450.88,100.2
CA-2016-154690,2016-Q3,South,Furniture,2,112.65,225.3,141.94,60.83,22.53
CA-2017-138975,2017-Q2,South,Technology,4,16.95,67.8,44.61,19.12,4.07
CA-2017-138975,2017-Q2,South,Technology,3,125.99,377.97,195.79,83.91,98.27
CA-2017-138975,2017-Q2,South,Furniture,9,180.98,1628.82,877.93,376.26,374.63
CA-2017-138975,2017-Q2,South,Office Supplies,7,40.99,286.93,102.43,43.9,140.6
CA-2017-106537,2017-Q3,South,Office Supplies,4,5.18,20.74,9.44,4.04,7.26
US-2017-103828,2017-Q3,West,Office Supplies,3,10.48,31.44,16.07,6.88,8.49
US-2017-103828,2017-Q3,West,Office Supplies,7,11.97,83.79,42.82,18.35,22.62
US-2017-103828,2017-Q3,West,Office Supplies,3,19.84,59.52,30.83,13.21,15.48
US-2017-103828,2017-Q3,West,Office Supplies,4,7.98,31.92,15.86,6.8,9.26
CA-2016-115588,2016-Q4,East,Office Supplies,5,2.94,14.72,12.62,5.41,-3.31
CA-2016-115588,2016-Q4,East,Office Supplies,3,12.99,38.98,28.99,12.43,-2.44
CA-2017-143861,2017-Q2,South,Furniture,2,8.54,17.09,11.21,4.81,1.07
CA-2014-148040,2014-Q1,West,Office Supplies,3,24.78,74.35,35.78,15.33,23.24
CA-2014-148040,2014-Q1,West,Furniture,3,104.78,314.35,244.8,104.91,-35.36
CA-2017-135167,2017-Q2,West,Office Supplies,1,4.26,4.26,1.76,0.75,1.75
CA-2017-137022,2017-Q4,West,Office Supplies,8,101.41,811.28,550.86,236.08,24.34
US-2017-102638,2017-Q4,East,Office Supplies,3,2.01,6.03,2.16,0.92,2.95
US-2016-167339,2016-Q1,West,Furniture,2,76.78,153.57,111.53,47.8,-5.76
US-2016-167339,2016-Q1,West,Furniture,7,144.78,1013.49,656.24,281.24,76.01
CA-2016-152072,2016-Q1,East,Office Supplies,2,26.17,52.34,19.42,8.32,24.6
CA-2016-152072,2016-Q1,East,Office Supplies,2,2.33,4.66,2.32,0.99,1.35
CA-2016-152072,2016-Q1,East,Technology,3,84.99,254.97,114.23,48.95,91.79
CA-2016-102932,2016-Q3,East,Office Supplies,6,4.24,25.44,8.9,3.82,12.72
CA-2016-102932,2016-Q3,East,Office Supplies,3,9.31,27.93,13.88,5.95,8.1
CA-2014-165540,2014-Q1,Central,Office Supplies,5,1.77,8.85,15.8,6.77,-13.72
CA-2016-130799,2016-Q4,West,Furniture,4,1.74,6.96,3.31,1.42,2.23
CA-2016-164483,2016-Q1,West,Office Supplies,2,8.73,17.46,8.1,3.47,5.89
US-2016-159856,2016-Q4,West,Furniture,5,61.58,307.92,239.79,102.77,-34.64
CA-2017-102099,2017-Q4,West,Office Supplies,3,2.21,6.63,3.39,1.45,1.79
CA-2017-102099,2017-Q4,West,Office Supplies,2,6.48,12.96,4.72,2.02,6.22
CA-2017-102099,2017-Q4,West,Office Supplies,5,6.48,32.4,11.79,5.06,15.55
CA-2017-164049,2017-Q4,West,Office Supplies,5,4.77,23.85,9.18,3.94,10.73
CA-2014-142727,2014-Q2,South,Furniture,2,25.98,51.96,27.28,11.69,12.99
CA-2014-142727,2014-Q2,South,Office Supplies,3,5.98,17.94,6.53,2.8,8.61
CA-2017-139913,2017-Q4,East,Office Supplies,2,5.78,11.56,4.13,1.77,5.66
CA-2017-139913,2017-Q4,East,Office Supplies,5,5.28,26.4,10.16,4.36,11.88
CA-2017-139913,2017-Q4,East,Furniture,11,6.28,69.08,28.05,12.02,29.01
CA-2017-139913,2017-Q4,East,Technology,3,11.96,35.88,18.08,7.75,10.05
CA-2014-169033,2014-Q1,East,Office Supplies,5,9.93,49.65,20.16,8.64,20.85
US-2016-164630,2016-Q1,South,Technology,4,239.99,959.97,587.98,251.99,120.0
US-2015-114839,2015-Q2,Central,Furniture,2,204.21,408.42,289.97,124.28,-5.83
CA-2015-166464,2015-Q3,East,Technology,2,239.99,479.98,293.99,125.99,60.0
CA-2015-166464,2015-Q3,East,Office Supplies,4,3.15,12.6,4.58,1.97,6.05
CA-2017-124898,2017-Q3,South,Office Supplies,7,26.38,184.66,69.8,29.92,84.94
CA-2016-164035,2016-Q2,Central,Office Supplies,5,4.62,23.12,10.32,4.42,8.38
CA-2016-153577,2016-Q2,Central,Office Supplies,7,5.35,37.46,17.7,7.58,12.18
CA-2016-153577,2016-Q2,Central,Furniture,3,179.89,539.66,383.16,164.21,-7.71
CA-2014-127586,2014-Q3,West,Office Supplies,2,155.06,310.12,160.64,68.85,80.63
CA-2017-121615,2017-Q4,Central,Office Supplies,2,4.28,8.56,3.3,1.41,3.85
CA-2017-121615,2017-Q4,Central,Office Supplies,5,10.48,52.4,26.77,11.48,14.15
CA-2017-121615,2017-Q4,Central,Office Supplies,3,4.98,14.94,5.65,2.42,6.87
CA-2017-166415,2017-Q1,West,Office Supplies,3,3.74,11.22,7.7,3.3,0.22
CA-2015-118444,2015-Q4,South,Office Supplies,4,96.78,387.14,254.06,108.88,24.2
CA-2014-113929,2014-Q2,East,Office Supplies,5,8.28,41.4,15.36,6.58,19.46
CA-2014-113929,2014-Q2,East,Office Supplies,4,8.75,35.0,17.15,7.35,10.5
CA-2014-113929,2014-Q2,East,Office Supplies,3,13.18,39.55,17.65,7.56,14.34
CA-2015-134747,2015-Q4,Central,Technology,3,45.24,135.72,70.3,30.13,35.29
CA-2015-134747,2015-Q4,Central,Office Supplies,2,6.28,12.56,4.84,2.07,5.65
CA-2015-134747,2015-Q4,Central,Technology,4,65.99,263.96,134.88,57.81,71.27
CA-2017-155047,2017-Q3,Central,Office Supplies,1,5.95,5.95,3.91,1.67,0.37
CA-2016-160129,2016-Q4,East,Office Supplies,5,3.16,15.8,9.4,4.03,2.37
CA-2016-160129,2016-Q4,East,Furniture,2,7.18,14.37,7.29,3.13,3.95
CA-2016-160129,2016-Q4,East,Furniture,7,10.06,70.45,40.68,17.44,12.33
CA-2017-164329,2017-Q1,West,Office Supplies,2,64.65,129.3,85.99,36.85,6.46
US-2015-141453,2015-Q4,Central,Office Supplies,3,1.29,3.88,6.79,2.91,-5.82
CA-2014-156993,2014-Q2,Central,Office Supplies,1,6.08,6.08,2.13,0.91,3.04
CA-2014-157721,2014-Q3,East,Office Supplies,1,19.9,19.9,7.66,3.28,8.96
CA-2014-157721,2014-Q3,East,Furniture,1,70.71,70.71,46.03,19.73,4.95
CA-2017-128629,2017-Q3,South,Furniture,3,6.28,18.84,7.65,3.28,7.91
CA-2017-158106,2017-Q2,Central,Office Supplies,3,2.88,8.64,4.29,1.84,2.51
US-2017-120390,2017-Q4,South,Office Supplies,4,408.3,1633.19,2057.82,881.92,-1306.55
CA-2017-143434,2017-Q4,Central,Furniture,4,4.94,19.76,8.02,3.44,8.3
CA-2015-168564,2015-Q3,West,Office Supplies,2,3.3,6.61,3.07,1.31,2.23
CA-2015-168564,2015-Q3,West,Office Supplies,2,3.64,7.28,3.19,1.36,2.73
CA-2015-168564,2015-Q3,West,Furniture,1,144.78,144.78,93.74,40.18,10.86
US-2016-169040,2016-Q4,West,Technology,1,156.79,156.79,100.15,42.92,13.72
US-2016-169040,2016-Q4,West,Technology,3,143.99,431.98,283.49,121.49,27.0
US-2016-169040,2016-Q4,West,Office Supplies,1,35.89,35.89,13.82,5.92,16.15
US-2016-169040,2016-Q4,West,Office Supplies,7,6.74,47.21,22.31,9.56,15.34
US-2016-169040,2016-Q4,West,Office Supplies,7,35.44,248.08,92.04,39.44,116.6
US-2016-169040,2016-Q4,West,Office Supplies,5,37.94,189.7,70.38,30.16,89.16
US-2016-169040,2016-Q4,West,Office Supplies,3,19.94,59.81,28.26,12.11,19.44
CA-2017-155880,2017-Q1,Central,Furniture,1,90.99,90.99,53.5,22.93,14.56
CA-2017-155880,2017-Q1,Central,Furniture,7,218.08,1526.56,769.38,329.74,427.44
CA-2017-155880,2017-Q1,Central,Furniture,3,122.99,368.97,229.87,98.51,40.59
CA-2017-126242,2017-Q4,West,Office Supplies,9,33.89,305.01,160.13,68.63,76.25
CA-2017-126242,2017-Q4,West,Furniture,1,18.7,18.7,8.11,3.48,7.11
CA-2016-166443,2016-Q4,West,Furniture,7,5.47,38.29,15.28,6.55,16.46
CA-2017-169859,2017-Q4,West,Furniture,3,8.75,26.25,10.66,4.57,11.02
CA-2017-169859,2017-Q4,West,Office Supplies,14,4.64,64.96,29.55,12.67,22.74
CA-2017-169859,2017-Q4,West,Office Supplies,5,8.74,43.7,16.21,6.95,20.54
CA-2017-134915,2017-Q4,West,Technology,4,10.4,41.6,20.02,8.58,13.0
CA-2017-134915,2017-Q4,West,Office Supplies,5,4.62,23.12,10.32,4.42,8.38
CA-2017-134915,2017-Q4,West,Furniture,2,56.94,113.89,72.74,31.18,9.97
CA-2017-134915,2017-Q4,West,Furniture,2,56.78,113.57,83.47,35.78,-5.68
CA-2017-134915,2017-Q4,West,Technology,2,3.96,7.92,5.06,2.17,0.69
CA-2017-134915,2017-Q4,West,Technology,2,335.99,671.98,435.11,186.47,50.4
CA-2016-153353,2016-Q3,East,Technology,1,39.99,39.99,19.87,8.52,11.6
CA-2017-123638,2017-Q2,East,Furniture,3,63.88,191.65,111.8,47.91,31.94
CA-2017-168900,2017-Q2,East,Office Supplies,1,2.31,2.31,2.97,1.27,-1.93
CA-2015-158456,2015-Q4,West,Office Supplies,4,4.99,19.94,8.9,3.81,7.23
CA-2015-158456,2015-Q4,West,Office Supplies,4,11.48,45.92,17.04,7.3,21.58
CA-2017-143665,2017-Q2,West,Office Supplies,3,6.78,20.34,7.69,3.29,9.36
CA-2017-143665,2017-Q2,West,Office Supplies,8,4.91,39.28,14.02,6.01,19.25
CA-2017-137428,2017-Q4,West,Furniture,2,40.78,81.57,50.67,21.72,9.18
CA-2017-137428,2017-Q4,West,Furniture,2,48.59,97.18,63.78,27.33,6.07
CA-2017-137428,2017-Q4,West,Office Supplies,5,4.86,24.32,11.28,4.83,8.21
CA-2017-137428,2017-Q4,West,Furniture,2,9.48,18.96,7.97,3.41,7.58
CA-2014-162866,2014-Q4,Central,Furniture,6,5.49,32.95,36.9,15.82,-19.77
CA-2014-162866,2014-Q4,Central,Office Supplies,4,7.5,30.02,18.91,8.11,3.0
CA-2017-167941,2017-Q4,South,Office Supplies,3,166.53,499.58,319.11,136.76,43.71
CA-2017-167941,2017-Q4,South,Office Supplies,6,5.18,31.1,14.15,6.06,10.89
CA-2017-167941,2017-Q4,South,Office Supplies,8,1.66,13.27,16.72,7.17,-10.62
CA-2017-167941,2017-Q4,South,Furniture,2,14.14,28.27,15.34,6.57,6.36
CA-2017-167941,2017-Q4,South,Office Supplies,4,64.78,259.14,217.68,93.29,-51.83
CA-2017-111808,2017-Q4,Central,Office Supplies,5,2.16,10.8,3.93,1.69,5.18
CA-2015-137512,2015-Q2,Central,Furniture,2,122.0,244.01,192.77,82.61,-31.37
CA-2015-137512,2015-Q2,Central,Office Supplies,4,3.98,15.94,7.39,3.17,5.38
